P14_POP;COM
3324;91228
1644;91228
2383;91228
3125;91228
2613;91228
1929;91228
3097;91228
3224;91228
2007;91228
2361;91228
409;91228
24;91228
95;91228
3939;91232
1430;91235
1840;91235
6022;91235
245;91240
1972;91243
1275;91244
511;91247
164;91248
3766;91249
2877;91272
2571;91272
2422;91272
1732;91272
2610;91272
2328;91272
2697;91272
1775;91272
1457;91272
660;91272
782;91273
1444;91274
2579;91275
1189;91284
93;91286
3987;91286
3148;91286
2669;91286
4595;91286
3074;91286
2882;91286
1745;91286
6102;91286
722;91292
966;91293
810;91294
2024;91312
1719;91312
3077;91312
3237;91312
6673;91315
1950;91318
637;91319
4010;91326
2039;91326
2683;91326
2170;91326
5258;91326
5524;91330
1442;91332
4281;91333
6683;91338
6766;91339
2790;91340
1770;91340
1844;91340
175;91340
0;91340
187;91340
884;91340
4059;91345
3036;91345
2586;91345
2077;91345
2713;91345
1949;91345
2375;91345
2929;91345
6503;91347
2726;91359
2261;91363
3300;91363
2566;91363
211;91374
5145;91376
1515;91377
2609;91377
3594;91377
3900;91377
2739;91377
4049;91377
1839;91377
4350;91377
4315;91377
3898;91377
3004;91377
2959;91377
9602;91377
273;91378
3227;91386
3043;91386
2937;91386
1911;91386
2541;91386
3160;91390
586;91393
204;91399
4785;91405
1275;91408
2042;91411
708;91412
400;91414
3589;91421
1631;91421
2084;91421
1832;91421
2121;91421
1419;91421
2328;91421
3752;91421
2261;91421
2600;91421
7512;91425
2986;91432
2235;91432
3187;91432
4174;91432
4381;91433
1989;91434
2229;91434
3192;91434
2215;91434
3440;91434
2885;91434
2473;91434
3005;91434
541;91435
463;91441
4107;91457
4800;91458
4735;91461
1010;91463
1988;91468
934;91469
2339;91471
2126;91471
3699;91471
2183;91471
3955;91471
2083;91471
195;91473
2683;91477
3586;91477
2969;91477
4041;91477
3680;91477
2565;91477
6475;91477
2979;91477
3483;91477
2384;91479
2572;91479
2419;91479
3;91479
593;91482
3958;91494
316;91495
315;91507
285;91508
2064;91511
8606;91514
401;91519
1976;91521
2712;91521
1947;91521
1839;91521
2719;91521
2381;91521
2351;91521
2510;91521
2466;91521
3362;91521
2331;91521
712;91521
1327;91525
91;91526
1783;91533
3843;91534
694;91538
4991;91540
503;91544
1006;91546
511;91547
2684;91549
2178;91549
2205;91549
2289;91549
2014;91549
3027;91549
2254;91549
2285;91549
2149;91549
2150;91549
26;91549
2915;91549
5198;91549
2377;91549
2125;91549
3206;91552
2348;91552
2602;91552
1799;91552
2430;91553
2329;91553
2687;91553
396;91556
330;91560
1584;91568
2597;91570
2877;91570
2090;91570
2331;91570
3388;91570
1669;91570
2789;91570
2155;91570
10151;91573
5498;91577
328;91578
3062;91579
887;91581
5181;91587
1987;91589
1997;91589
2664;91589
3110;91589
2552;91589
2568;91589
2213;91589
2150;91589
2511;91589
2535;91589
2324;91589
2611;91589
1220;91589
2121;91589
2291;91589
2192;91589
1652;91593
1334;91599
2278;91600
2046;91600
2620;91600
402;91602
231;91613
3346;91617
262;91619
614;91629
1418;91630
2331;91631
1283;91634
1941;91635
897;91639
2319;91645
2719;91645
2191;91645
2035;91645
1778;91645
1983;91645
1574;91645
587;91645
524;91645
2454;91648
2782;91649
610;91654
2231;91657
2514;91657
1756;91657
3654;91657
3268;91657
5081;91657
3189;91657
1712;91657
3523;91657
4146;91657
5380;91659
3585;91661
3383;91661
3403;91661
724;91662
7294;91665
2290;91666
6865;91667
608;91671
1241;91679
4329;91685
2341;91687
3124;91687
1459;91687
3390;91687
2540;91687
2436;91687
3038;91687
2938;91687
3154;91687
1362;91687
3279;91687
2289;91687
7661;91689
4142;91691
4219;91691
3657;91691
4315;91691
4613;91691
4307;91691
3680;91691
3705;91692
3872;91692
2751;91692
2933;91692
3067;91692
2454;91692
4286;91692
1421;91692
2067;92002
1560;92002
2121;92002
2510;92002
2804;92002
2242;92002
2963;92002
2376;92002
2537;92002
3009;92002
2729;92002
2465;92002
2180;92002
1999;92002
1872;92002
2720;92002
1948;92002
1967;92002
1636;92002
2124;92002
2912;92002
2984;92002
2285;92002
2096;92002
1957;92002
1699;92002
1839;92002
2704;92004
2168;92004
3011;92004
2063;92004
2031;92004
3113;92004
2968;92004
3009;92004
3485;92004
3811;92004
2634;92004
2194;92004
2974;92004
2727;92004
2723;92004
2575;92004
2431;92004
2960;92004
4224;92004
2425;92004
2353;92004
2281;92004
2860;92004
3093;92004
5245;92004
1187;92004
2685;92004
2115;92004
2188;92004
1764;92004
1736;92004
3061;92004
2663;92007
1540;92007
2134;92007
2601;92007
2493;92007
2250;92007
2808;92007
3201;92007
3070;92007
2284;92007
2704;92007
2129;92007
1834;92007
2047;92007
1997;92007
2139;92007
923;92007
1846;92009
1802;92009
2968;92009
2386;92009
2431;92009
2433;92009
2138;92009
2592;92009
1873;92009
2295;92009
2180;92009
3570;92009
2723;92012
2885;92012
2466;92012
2874;92012
2559;92012
2364;92012
2305;92012
2377;92012
3454;92012
2808;92012
3141;92012
3305;92012
2367;92012
3049;92012
3195;92012
3672;92012
6660;92012
1803;92012
1763;92012
3281;92012
2194;92012
2439;92012
2354;92012
2620;92012
2867;92012
2786;92012
2956;92012
2550;92012
2992;92012
2432;92012
3160;92012
3767;92012
2972;92012
3979;92012
2587;92012
2353;92012
2325;92012
1646;92012
2125;92012
2198;92012
2279;92012
2292;92012
2021;92014
2006;92014
2351;92014
3145;92014
2866;92014
2742;92014
2069;92014
2682;92014
1719;92019
1714;92019
1551;92019
4717;92019
1917;92019
2849;92019
2593;92019
2129;92019
2898;92019
2378;92019
2681;92019
1904;92019
2415;92019
1602;92019
4606;92020
2626;92020
2757;92020
2518;92020
2352;92020
3266;92020
4945;92020
2811;92020
4650;92020
2541;92020
4018;92020
2792;92022
2363;92022
2459;92022
2045;92022
2215;92022
1722;92022
2102;92022
2081;92022
1840;92022
2119;92023
2896;92023
2397;92023
4123;92023
2969;92023
2536;92023
2992;92023
2404;92023
2263;92023
2228;92023
2261;92023
2186;92023
2833;92023
2711;92023
2033;92023
2458;92023
2117;92023
2503;92023
2579;92023
2018;92023
1831;92023
2317;92024
2205;92024
2556;92024
3434;92024
2709;92024
2003;92024
2511;92024
2622;92024
1624;92024
1579;92024
4983;92024
3348;92024
2305;92024
2251;92024
2328;92024
2808;92024
1830;92024
2806;92024
2124;92024
3392;92024
4608;92024
3440;92024
2497;92025
2813;92025
2427;92025
2519;92025
2086;92025
2170;92025
2374;92025
2545;92025
3442;92025
2611;92025
2769;92025
3040;92025
2329;92025
2134;92025
2927;92025
2660;92025
2576;92025
2153;92025
1760;92025
2082;92025
1839;92025
2501;92025
1588;92025
1869;92025
2283;92025
3751;92025
2594;92025
2908;92025
2204;92025
2449;92025
3454;92025
3037;92025
4000;92025
3101;92026
2344;92026
2748;92026
4005;92026
2263;92026
4145;92026
2360;92026
2036;92026
2180;92026
2627;92026
1932;92026
2484;92026
2611;92026
2432;92026
5794;92026
3440;92026
4566;92026
1751;92026
2530;92026
3570;92026
1702;92026
3344;92026
1670;92026
2306;92026
3726;92026
2508;92026
1868;92026
2057;92026
2349;92026
2937;92026
1272;92026
2049;92032
2138;92032
1790;92032
1985;92032
2520;92032
1748;92032
2116;92032
2227;92032
2503;92032
1731;92032
2140;92032
3775;92033
1976;92033
1509;92033
1702;92033
1896;92033
1867;92033
2702;92033
2235;92033
3238;92035
2514;92035
2177;92035
2645;92035
2486;92035
1818;92035
2652;92035
2939;92035
3140;92035
3637;92035
1826;92035
1961;92036
1637;92036
1641;92036
2599;92036
2225;92036
2335;92036
2105;92036
1850;92036
2486;92036
2034;92036
2268;92036
861;92036
3153;92036
2794;92036
680;92036
3146;92036
3641;92036
3582;92036
2380;92036
3046;92040
2257;92040
5382;92040
3384;92040
1597;92040
3048;92040
3026;92040
4454;92040
4279;92040
3797;92040
2732;92040
4141;92040
2729;92040
5081;92040
5664;92040
4958;92040
4497;92040
3290;92040
3110;92044
2971;92044
2597;92044
2938;92044
2137;92044
2088;92044
3158;92044
3020;92044
3563;92044
2526;92044
3930;92044
3047;92044
3500;92044
2779;92044
3037;92044
2034;92044
1763;92044
2229;92044
2209;92044
2246;92044
2746;92044
3061;92044
2691;92044
1992;92044
2933;92046
3617;92046
3192;92046
2628;92046
3617;92046
3066;92046
2578;92046
1865;92046
2435;92046
2759;92046
1738;92046
1712;92047
2582;92048
1915;92048
2362;92048
2553;92048
2418;92048
3455;92048
193;92048
1962;92048
2121;92048
4675;92048
2200;92048
2102;92048
2494;92048
1595;92048
1984;92048
3276;92048
2399;92048
2541;92048
2680;92048
2443;92049
3420;92049
2156;92049
2281;92049
2150;92049
4381;92049
1994;92049
2338;92049
2444;92049
4947;92049
3103;92049
2586;92049
2692;92049
2861;92049
2300;92049
2415;92049
4443;92049
1951;92050
2206;92050
3555;92050
1990;92050
2042;92050
1821;92050
3366;92050
4244;92050
2666;92050
1983;92050
2206;92050
2738;92050
2150;92050
1564;92050
2293;92050
2033;92050
4026;92050
2558;92050
1556;92050
2428;92050
2454;92050
3333;92050
2364;92050
2717;92050
1808;92050
2256;92050
1851;92050
2982;92050
2163;92050
2168;92050
2577;92050
1692;92050
2393;92050
3696;92050
2804;92050
2129;92050
2710;92050
2038;92050
2589;92051
2280;92051
2636;92051
2775;92051
1934;92051
2109;92051
2319;92051
2404;92051
2055;92051
2952;92051
2802;92051
2463;92051
2065;92051
2194;92051
2364;92051
2285;92051
2913;92051
1761;92051
1890;92051
2670;92051
2331;92051
2612;92051
2643;92051
2638;92051
2703;92051
1686;92051
3449;92060
2605;92060
2295;92060
2148;92060
4904;92060
4079;92060
2640;92060
4836;92060
1955;92060
2168;92062
2009;92062
1743;92062
2613;92062
2499;92062
2515;92062
2320;92062
2606;92062
2727;92062
2435;92062
2402;92062
2144;92062
2616;92062
3107;92062
2460;92062
2629;92062
2813;92062
2700;92062
2831;92063
2819;92063
1788;92063
2123;92063
3156;92063
2712;92063
3389;92063
2562;92063
1984;92063
2592;92063
2323;92063
2762;92063
3102;92063
2116;92063
1953;92063
2813;92063
2265;92063
2701;92063
2125;92063
4172;92063
2841;92063
2488;92063
2517;92063
1573;92063
2039;92063
2039;92063
3050;92063
2507;92063
2672;92063
2165;92063
3026;92063
2303;92064
2842;92064
2730;92064
2463;92064
2506;92064
3122;92064
2076;92064
2247;92064
1711;92064
3071;92064
2013;92064
2276;92064
2651;92071
2928;92071
2536;92071
2076;92071
2088;92071
1643;92071
2672;92071
2927;92071
1741;92072
1983;92072
2377;92072
3673;92072
2360;92072
2225;92072
2523;92072
1946;92072
1766;92072
2611;92072
5094;92073
4626;92073
2781;92073
2681;92073
1901;92073
3464;92073
3762;92073
2136;92073
2371;92073
2005;92073
2906;92073
3895;92073
5009;92073
2046;92073
3850;92073
2057;92075
2177;92075
2666;92075
3623;92075
2740;92075
3240;92075
2650;92075
2268;92075
2114;92075
1977;92075
2270;92075
1880;92076
1790;92076
2297;92076
2780;92076
0;92077
2357;92077
2391;92077
2239;92077
2071;92077
2360;92077
1763;92078
2773;92078
3953;92078
2316;92078
3626;92078
2063;92078
2401;92078
1515;92078
1770;92078
2827;92078
3106;93001
2384;93001
3274;93001
645;93001
4058;93001
2979;93001
1494;93001
3957;93001
2913;93001
2596;93001
3246;93001
3898;93001
2517;93001
3290;93001
2895;93001
3357;93001
2531;93001
3139;93001
3897;93001
3919;93001
3035;93001
2284;93001
2152;93001
2512;93001
3639;93001
4083;93001
1328;93001
1146;93001
1885;93005
2095;93005
2086;93005
143;93005
2522;93005
1978;93005
4623;93005
5266;93005
1742;93005
1461;93005
2032;93005
2075;93005
1998;93005
1854;93005
2044;93005
2926;93005
2499;93005
2358;93005
2279;93005
2034;93005
2097;93005
2401;93005
2521;93005
1836;93005
2249;93005
1283;93005
2405;93005
2970;93005
2731;93005
2907;93005
1896;93005
1811;93005
1910;93005
2135;93005
2641;93005
2622;93005
2916;93006
2397;93006
1705;93006
2195;93006
3416;93006
2414;93006
2217;93006
2182;93006
519;93006
1801;93006
2020;93006
2215;93006
1903;93006
3230;93006
2743;93006
2138;93006
63;93007
377;93007
2309;93007
2979;93007
4129;93007
1947;93007
3774;93007
1850;93007
2150;93007
2379;93007
3698;93007
3779;93007
3896;93007
2339;93007
1880;93007
3386;93007
3243;93007
2078;93007
4070;93007
2093;93007
1808;93007
3480;93008
3432;93008
1952;93008
1956;93008
4219;93008
2586;93008
1775;93008
1782;93008
3467;93008
2077;93008
3854;93008
2682;93008
4685;93008
4077;93008
1136;93008
1790;93008
994;93008
2537;93008
1997;93008
1924;93010
1179;93010
2278;93010
2323;93010
2628;93010
2505;93010
2368;93010
27;93010
2592;93010
3974;93010
2426;93010
3141;93010
1887;93010
4477;93010
2240;93010
2562;93010
2814;93010
2538;93010
2114;93010
2081;93010
2527;93010
2469;93010
133;93013
2117;93013
2283;93013
2344;93013
2626;93013
3509;93013
3016;93013
0;93014
941;93014
3600;93014
3474;93014
91;93014
2933;93014
2633;93014
2036;93014
2846;93014
3397;93014
2084;93014
3018;93014
2879;93014
4751;93015
555;93027
6;93027
2739;93027
3256;93027
3744;93027
3850;93027
2460;93027
3886;93027
3424;93027
4353;93027
3463;93027
4062;93027
3506;93027
1571;93027
2500;93029
2913;93029
2612;93029
2164;93029
2404;93029
2875;93029
2230;93029
2489;93029
2328;93029
2378;93029
2326;93029
2188;93029
2013;93029
2210;93029
3519;93029
3845;93029
2839;93029
1832;93029
1909;93029
1925;93029
2489;93029
2116;93029
2621;93029
1799;93029
959;93029
1844;93029
2575;93029
2836;93029
2220;93029
3173;93030
2764;93030
2198;93030
2286;93030
2006;93031
1953;93031
3183;93031
3302;93031
3032;93031
2706;93031
2517;93031
3130;93031
2249;93031
4120;93031
3390;93031
3388;93031
2201;93031
3515;93031
3056;93031
1483;93031
2255;93031
3201;93031
4471;93031
1994;93032
2352;93032
1917;93032
2381;93032
1977;93032
1888;93032
3726;93032
2263;93032
1961;93032
2183;93032
2535;93032
2825;93032
2200;93032
2062;93032
2226;93032
2180;93032
2525;93032
2323;93033
1980;93033
2502;93033
2124;93039
2632;93039
2537;93039
2040;93045
1995;93045
2835;93045
1775;93045
3080;93045
2295;93045
2129;93045
2430;93045
2663;93045
1519;93045
2298;93046
1720;93046
1764;93046
2457;93046
3456;93046
2226;93046
1869;93046
2494;93046
2696;93046
2635;93046
2500;93046
1970;93046
3053;93046
2082;93046
2451;93046
2389;93046
2514;93046
3222;93046
1932;93047
1631;93047
762;93047
2131;93047
2729;93047
2179;93047
2833;93047
2398;93047
2453;93047
2193;93047
2514;93047
1991;93047
2273;93048
3146;93048
2386;93048
2412;93048
2474;93048
2733;93048
2852;93048
3077;93048
2244;93048
2449;93048
1762;93048
2658;93048
3453;93048
2118;93048
1826;93048
1990;93048
2117;93048
2886;93048
3414;93048
2514;93048
3328;93048
2739;93048
3444;93048
1549;93048
2247;93048
3818;93048
2266;93048
3075;93048
2145;93048
2045;93048
1950;93048
2652;93048
2539;93048
4868;93048
1844;93048
1754;93048
2524;93048
2003;93048
3195;93048
1885;93048
2091;93048
2209;93049
1954;93049
1980;93049
1985;93049
2340;93049
3766;93049
2821;93049
2127;93049
1824;93049
1791;93050
4342;93050
1972;93050
3718;93050
2969;93050
2169;93050
2011;93050
2204;93050
1874;93050
2610;93050
1944;93050
2433;93050
2393;93050
2356;93050
169;93050
4168;93051
3629;93051
3059;93051
4304;93051
3548;93051
2610;93051
4356;93051
65;93051
3558;93051
3461;93051
2628;93051
1947;93051
3077;93051
3288;93051
2520;93051
2011;93051
2712;93051
2811;93051
3612;93051
4461;93051
2795;93051
2745;93053
3084;93053
2977;93053
